index,uuid,driver_version,name,gpu_serial,display_active,display_mode
0,GPU-52ee2dd5-a546-4957-ee5d-79e80ab74f5f,525.147.05,NVIDIA GeForce RTX 3090,[N/A],Disabled,Disabled

pid,process_name,gpu_uuid,gpu_name,used_memory

index,utilization_gpu,memory_total,memory_used,memory_free,timestamp
0,99,24576,20478,3781,2023/12/13 15:35:58.164
0,99,24576,20478,3781,2023/12/13 15:36:03.211
0,43,24576,20478,3781,2023/12/13 15:36:08.259
0,98,24576,20478,3781,2023/12/13 15:36:13.305
0,60,24576,20478,3781,2023/12/13 15:36:18.351
0,0,24576,20478,3781,2023/12/13 15:36:23.396
0,0,24576,20478,3781,2023/12/13 15:36:28.441
0,92,24576,20478,3781,2023/12/13 15:36:33.488
0,0,24576,20478,3781,2023/12/13 15:36:38.533
0,97,24576,20478,3781,2023/12/13 15:36:43.580
0,93,24576,20478,3781,2023/12/13 15:36:48.628
0,43,24576,20478,3781,2023/12/13 15:36:53.676
0,94,24576,20478,3781,2023/12/13 15:36:58.723
0,0,24576,20478,3781,2023/12/13 15:37:03.769
0,28,24576,20478,3781,2023/12/13 15:37:08.813
0,0,24576,20478,3781,2023/12/13 15:37:13.862
0,0,24576,20478,3781,2023/12/13 15:37:18.907
0,97,24576,20478,3781,2023/12/13 15:37:23.958
0,98,24576,20478,3781,2023/12/13 15:37:29.003
0,98,24576,20478,3781,2023/12/13 15:37:34.051
0,98,24576,20478,3781,2023/12/13 15:37:39.101
0,98,24576,20478,3781,2023/12/13 15:37:44.151
0,32,24576,20478,3781,2023/12/13 15:37:49.198
0,0,24576,20478,3781,2023/12/13 15:37:54.247
0,49,24576,20478,3781,2023/12/13 15:37:59.292
0,98,24576,20478,3781,2023/12/13 15:38:04.330
0,18,24576,20478,3781,2023/12/13 15:38:09.376
0,56,24576,20478,3781,2023/12/13 15:38:14.430
0,97,24576,20478,3781,2023/12/13 15:38:19.478
0,98,24576,20478,3781,2023/12/13 15:38:24.523
0,70,24576,20478,3781,2023/12/13 15:38:29.574
0,98,24576,20478,3781,2023/12/13 15:38:34.620
0,83,24576,20478,3781,2023/12/13 15:38:39.666
0,91,24576,20478,3781,2023/12/13 15:38:44.716
0,99,24576,20478,3781,2023/12/13 15:38:49.768
0,69,24576,20478,3781,2023/12/13 15:38:54.814
0,99,24576,20478,3781,2023/12/13 15:38:59.865
0,98,24576,20478,3781,2023/12/13 15:39:04.912
0,98,24576,20478,3781,2023/12/13 15:39:09.958
0,71,24576,20478,3781,2023/12/13 15:39:15.007
0,99,24576,20478,3781,2023/12/13 15:39:20.053
0,95,24576,20478,3781,2023/12/13 15:39:25.103
0,98,24576,20478,3781,2023/12/13 15:39:30.155
0,98,24576,20478,3781,2023/12/13 15:39:35.201
0,98,24576,20478,3781,2023/12/13 15:39:40.246
0,98,24576,20478,3781,2023/12/13 15:39:45.291
0,99,24576,20478,3781,2023/12/13 15:39:50.338
0,99,24576,20478,3781,2023/12/13 15:39:55.386
0,99,24576,20478,3781,2023/12/13 15:40:00.438
0,70,24576,20478,3781,2023/12/13 15:40:05.483
0,99,24576,20478,3781,2023/12/13 15:40:10.528
0,98,24576,20478,3781,2023/12/13 15:40:15.573
0,99,24576,20478,3781,2023/12/13 15:40:20.619
0,99,24576,20478,3781,2023/12/13 15:40:25.667
0,98,24576,20478,3781,2023/12/13 15:40:30.715
0,98,24576,20478,3781,2023/12/13 15:40:35.761
0,98,24576,20478,3781,2023/12/13 15:40:40.808
0,99,24576,20478,3781,2023/12/13 15:40:45.854
0,62,24576,20478,3781,2023/12/13 15:40:50.901
0,99,24576,20478,3781,2023/12/13 15:40:55.951
0,98,24576,20478,3781,2023/12/13 15:41:00.999
0,79,24576,20478,3781,2023/12/13 15:41:06.046
0,61,24576,20478,3781,2023/12/13 15:41:11.092
0,99,24576,20478,3781,2023/12/13 15:41:16.136
0,98,24576,20478,3781,2023/12/13 15:41:21.183
0,89,24576,20478,3781,2023/12/13 15:41:26.231
0,99,24576,20478,3781,2023/12/13 15:41:31.276
0,99,24576,20478,3781,2023/12/13 15:41:36.329
0,51,24576,20478,3781,2023/12/13 15:41:41.377
0,98,24576,20478,3781,2023/12/13 15:41:46.422
0,80,24576,20478,3781,2023/12/13 15:41:51.467
0,99,24576,20478,3781,2023/12/13 15:41:56.517
0,21,24576,20478,3781,2023/12/13 15:42:01.563
0,98,24576,20478,3781,2023/12/13 15:42:06.610
0,99,24576,20478,3781,2023/12/13 15:42:11.658
0,98,24576,20478,3781,2023/12/13 15:42:16.703
0,32,24576,20478,3781,2023/12/13 15:42:21.748
0,99,24576,20478,3781,2023/12/13 15:42:26.795
0,80,24576,20478,3781,2023/12/13 15:42:31.841
0,98,24576,20478,3781,2023/12/13 15:42:36.885
0,0,24576,20478,3781,2023/12/13 15:42:41.931
0,99,24576,20478,3781,2023/12/13 15:42:46.977
0,17,24576,20478,3781,2023/12/13 15:42:52.024
0,88,24576,20478,3781,2023/12/13 15:42:57.069
0,99,24576,20478,3781,2023/12/13 15:43:02.116
0,98,24576,20478,3781,2023/12/13 15:43:07.164
0,98,24576,20478,3781,2023/12/13 15:43:12.211
0,98,24576,20478,3781,2023/12/13 15:43:17.258
0,37,24576,20478,3781,2023/12/13 15:43:22.307
0,98,24576,20478,3781,2023/12/13 15:43:27.355
0,99,24576,20478,3781,2023/12/13 15:43:32.401
0,51,24576,20478,3781,2023/12/13 15:43:37.447
0,0,24576,20478,3781,2023/12/13 15:43:42.492
0,0,24576,20478,3781,2023/12/13 15:43:47.535
0,0,24576,20478,3781,2023/12/13 15:43:52.583
0,0,24576,20478,3781,2023/12/13 15:43:57.632
0,99,24576,20478,3781,2023/12/13 15:44:02.678
0,95,24576,20478,3781,2023/12/13 15:44:07.723
0,99,24576,20478,3781,2023/12/13 15:44:12.769
0,99,24576,20478,3781,2023/12/13 15:44:17.815
0,99,24576,20478,3781,2023/12/13 15:44:22.863
0,6,24576,20478,3781,2023/12/13 15:44:27.909
0,98,24576,20478,3781,2023/12/13 15:44:32.952
0,99,24576,20478,3781,2023/12/13 15:44:38.001
0,99,24576,20478,3781,2023/12/13 15:44:43.045
0,0,24576,20478,3781,2023/12/13 15:44:48.089
0,81,24576,20478,3781,2023/12/13 15:44:53.133
0,47,24576,20478,3781,2023/12/13 15:44:58.180
0,98,24576,20478,3781,2023/12/13 15:45:03.228
0,98,24576,20478,3781,2023/12/13 15:45:08.276
0,99,24576,20478,3781,2023/12/13 15:45:13.321
0,99,24576,20478,3781,2023/12/13 15:45:18.366
0,99,24576,20478,3781,2023/12/13 15:45:23.411
0,99,24576,20478,3781,2023/12/13 15:45:28.460
0,99,24576,20478,3781,2023/12/13 15:45:33.512
0,99,24576,20478,3781,2023/12/13 15:45:38.559
0,98,24576,20478,3781,2023/12/13 15:45:43.602
0,98,24576,20478,3781,2023/12/13 15:45:48.647
0,99,24576,20478,3781,2023/12/13 15:45:53.694
0,99,24576,20478,3781,2023/12/13 15:45:58.739
0,98,24576,20478,3781,2023/12/13 15:46:03.786
0,0,24576,20478,3781,2023/12/13 15:46:08.839
0,0,24576,20478,3781,2023/12/13 15:46:13.885
0,49,24576,20478,3781,2023/12/13 15:46:18.930
0,0,24576,20478,3781,2023/12/13 15:46:23.976
0,0,24576,20478,3781,2023/12/13 15:46:29.024
0,0,24576,20478,3781,2023/12/13 15:46:34.077
0,0,24576,20478,3781,2023/12/13 15:46:39.125
0,55,24576,20478,3781,2023/12/13 15:46:44.171
0,0,24576,20478,3781,2023/12/13 15:46:49.225
0,55,24576,20478,3781,2023/12/13 15:46:54.274
0,0,24576,20478,3781,2023/12/13 15:46:59.322
0,0,24576,20478,3781,2023/12/13 15:47:04.375
0,0,24576,20478,3781,2023/12/13 15:47:09.422
0,0,24576,20478,3781,2023/12/13 15:47:14.473
0,0,24576,20478,3781,2023/12/13 15:47:19.518
0,54,24576,20478,3781,2023/12/13 15:47:24.559
0,0,24576,20478,3781,2023/12/13 15:47:29.605
0,0,24576,20478,3781,2023/12/13 15:47:34.656
0,64,24576,20478,3781,2023/12/13 15:47:39.706
0,97,24576,20478,3781,2023/12/13 15:47:44.754
0,14,24576,20478,3781,2023/12/13 15:47:49.802
0,0,24576,20478,3781,2023/12/13 15:47:54.853
0,8,24576,20478,3781,2023/12/13 15:47:59.911
0,44,24576,20478,3781,2023/12/13 15:48:04.959
0,97,24576,20478,3781,2023/12/13 15:48:10.007
0,58,24576,20478,3781,2023/12/13 15:48:15.055
0,5,24576,20478,3781,2023/12/13 15:48:20.107
0,3,24576,20478,3781,2023/12/13 15:48:25.156
0,96,24576,20478,3781,2023/12/13 15:48:30.206
0,97,24576,20478,3781,2023/12/13 15:48:35.251
0,97,24576,20478,3781,2023/12/13 15:48:40.296
0,96,24576,20478,3781,2023/12/13 15:48:45.345
0,95,24576,20478,3781,2023/12/13 15:48:50.392
0,98,24576,20478,3781,2023/12/13 15:48:55.439
0,98,24576,20478,3781,2023/12/13 15:49:00.487
0,99,24576,20478,3781,2023/12/13 15:49:05.534
0,99,24576,20478,3781,2023/12/13 15:49:10.579
0,99,24576,20478,3781,2023/12/13 15:49:15.628
0,99,24576,20478,3781,2023/12/13 15:49:20.677
0,98,24576,20478,3781,2023/12/13 15:49:25.729
0,0,24576,20478,3781,2023/12/13 15:49:30.777
0,98,24576,20478,3781,2023/12/13 15:49:35.825
0,69,24576,20478,3781,2023/12/13 15:49:40.875
0,99,24576,20478,3781,2023/12/13 15:49:45.920
0,99,24576,20478,3781,2023/12/13 15:49:50.967
0,99,24576,20478,3781,2023/12/13 15:49:56.017
0,99,24576,20478,3781,2023/12/13 15:50:01.063
0,54,24576,20478,3781,2023/12/13 15:50:06.108
0,99,24576,20478,3781,2023/12/13 15:50:11.153
0,99,24576,20478,3781,2023/12/13 15:50:16.198
0,99,24576,20478,3781,2023/12/13 15:50:21.245
0,99,24576,20478,3781,2023/12/13 15:50:26.290
0,98,24576,20478,3781,2023/12/13 15:50:31.336
0,69,24576,20478,3781,2023/12/13 15:50:36.385
0,99,24576,20478,3781,2023/12/13 15:50:41.430
0,99,24576,20478,3781,2023/12/13 15:50:46.477
0,99,24576,20478,3781,2023/12/13 15:50:51.524
0,98,24576,20478,3781,2023/12/13 15:50:56.571
0,0,24576,20478,3781,2023/12/13 15:51:01.617
0,98,24576,20478,3781,2023/12/13 15:51:06.662
0,99,24576,20478,3781,2023/12/13 15:51:11.714
0,99,24576,20478,3781,2023/12/13 15:51:16.758
0,99,24576,20478,3781,2023/12/13 15:51:21.803
0,99,24576,20478,3781,2023/12/13 15:51:26.851
0,99,24576,20478,3781,2023/12/13 15:51:31.898
0,99,24576,20478,3781,2023/12/13 15:51:36.947
0,99,24576,20478,3781,2023/12/13 15:51:41.998
0,98,24576,20478,3781,2023/12/13 15:51:47.044
0,89,24576,20478,3781,2023/12/13 15:51:52.090
0,98,24576,20478,3781,2023/12/13 15:51:57.136
0,98,24576,20478,3781,2023/12/13 15:52:02.187
0,99,24576,20478,3781,2023/12/13 15:52:07.236
0,0,24576,20478,3781,2023/12/13 15:52:12.281
0,99,24576,20478,3781,2023/12/13 15:52:17.326
0,97,24576,20478,3781,2023/12/13 15:52:22.377
0,1,24576,20478,3781,2023/12/13 15:52:27.423
0,99,24576,20478,3781,2023/12/13 15:52:32.470
0,98,24576,20478,3781,2023/12/13 15:52:37.516
0,15,24576,20478,3781,2023/12/13 15:52:42.565
0,0,24576,20478,3781,2023/12/13 15:52:47.612
0,98,24576,20478,3781,2023/12/13 15:52:52.657
0,99,24576,20478,3781,2023/12/13 15:52:57.701
0,99,24576,20478,3781,2023/12/13 15:53:02.751
0,99,24576,20478,3781,2023/12/13 15:53:07.797
0,98,24576,20478,3781,2023/12/13 15:53:12.847
0,99,24576,20478,3781,2023/12/13 15:53:17.896
0,82,24576,20478,3781,2023/12/13 15:53:22.942
0,98,24576,20478,3781,2023/12/13 15:53:27.988
0,99,24576,20478,3781,2023/12/13 15:53:33.033
0,99,24576,20478,3781,2023/12/13 15:53:38.078
0,99,24576,20478,3781,2023/12/13 15:53:43.128
0,49,24576,20478,3781,2023/12/13 15:53:48.174
0,99,24576,20478,3781,2023/12/13 15:53:53.222
0,0,24576,20478,3781,2023/12/13 15:53:58.268
0,99,24576,20478,3781,2023/12/13 15:54:03.313
0,98,24576,20478,3781,2023/12/13 15:54:08.359
0,98,24576,20478,3781,2023/12/13 15:54:13.404
0,82,24576,20478,3781,2023/12/13 15:54:18.449
0,0,24576,20478,3781,2023/12/13 15:54:23.499
0,98,24576,20478,3781,2023/12/13 15:54:28.549
0,0,24576,20478,3781,2023/12/13 15:54:33.594
0,99,24576,20478,3781,2023/12/13 15:54:38.644
0,99,24576,20478,3781,2023/12/13 15:54:43.691
0,96,24576,20478,3781,2023/12/13 15:54:48.736
0,99,24576,20478,3781,2023/12/13 15:54:53.784
0,98,24576,20478,3781,2023/12/13 15:54:58.832
0,99,24576,20478,3781,2023/12/13 15:55:03.881
0,99,24576,20478,3781,2023/12/13 15:55:08.929
0,99,24576,20478,3781,2023/12/13 15:55:13.975
0,58,24576,20478,3781,2023/12/13 15:55:19.019
0,99,24576,20478,3781,2023/12/13 15:55:24.067
0,99,24576,20478,3781,2023/12/13 15:55:29.122
0,24,24576,20478,3781,2023/12/13 15:55:34.174
0,98,24576,20478,3781,2023/12/13 15:55:39.223
0,0,24576,20478,3781,2023/12/13 15:55:44.270
0,86,24576,20478,3781,2023/12/13 15:55:49.322
0,99,24576,20478,3781,2023/12/13 15:55:54.372
0,98,24576,20478,3781,2023/12/13 15:55:59.423
0,99,24576,20478,3781,2023/12/13 15:56:04.470
0,96,24576,20478,3781,2023/12/13 15:56:09.517
0,0,24576,20478,3781,2023/12/13 15:56:14.565
0,0,24576,20478,3781,2023/12/13 15:56:19.612
0,0,24576,20478,3781,2023/12/13 15:56:24.657
0,82,24576,20478,3781,2023/12/13 15:56:29.703
0,41,24576,20478,3781,2023/12/13 15:56:34.754
0,0,24576,20478,3781,2023/12/13 15:56:39.802
0,0,24576,20478,3781,2023/12/13 15:56:44.850
0,0,24576,20478,3781,2023/12/13 15:56:49.899
0,97,24576,20478,3781,2023/12/13 15:56:54.945
0,31,24576,20478,3781,2023/12/13 15:56:59.994
0,1,24576,20478,3781,2023/12/13 15:57:05.041
0,0,24576,20478,3781,2023/12/13 15:57:10.088
0,0,24576,20478,3781,2023/12/13 15:57:15.147
0,0,24576,20478,3781,2023/12/13 15:57:20.193
0,0,24576,20478,3781,2023/12/13 15:57:25.239
0,98,24576,20478,3781,2023/12/13 15:57:30.286
0,5,24576,20478,3781,2023/12/13 15:57:35.335
0,98,24576,20478,3781,2023/12/13 15:57:40.384
0,97,24576,20478,3781,2023/12/13 15:57:45.433
0,24,24576,20478,3781,2023/12/13 15:57:50.484
0,98,24576,20478,3781,2023/12/13 15:57:55.532
0,86,24576,20478,3781,2023/12/13 15:58:00.581
0,64,24576,20478,3781,2023/12/13 15:58:05.629
0,49,24576,20478,3781,2023/12/13 15:58:10.678
0,98,24576,20478,3781,2023/12/13 15:58:15.724
0,47,24576,20478,3781,2023/12/13 15:58:20.777
0,98,24576,20478,3781,2023/12/13 15:58:25.825
0,46,24576,20478,3781,2023/12/13 15:58:30.873
0,71,24576,20480,3779,2023/12/13 15:58:35.920
0,86,24576,20480,3779,2023/12/13 15:58:40.967
0,77,24576,20480,3779,2023/12/13 15:58:46.013
0,99,24576,20480,3779,2023/12/13 15:58:51.060
0,99,24576,20480,3779,2023/12/13 15:58:56.107
0,98,24576,20480,3779,2023/12/13 15:59:01.152
0,67,24576,20480,3779,2023/12/13 15:59:06.200
0,97,24576,20480,3779,2023/12/13 15:59:11.256
0,99,24576,20480,3779,2023/12/13 15:59:16.300
0,94,24576,20480,3779,2023/12/13 15:59:21.349
0,99,24576,20480,3779,2023/12/13 15:59:26.398
0,99,24576,20480,3779,2023/12/13 15:59:31.446
0,37,24576,20480,3779,2023/12/13 15:59:36.494
0,99,24576,20480,3779,2023/12/13 15:59:41.543
0,99,24576,20480,3779,2023/12/13 15:59:46.588
0,99,24576,20480,3779,2023/12/13 15:59:51.635
0,99,24576,20480,3779,2023/12/13 15:59:56.681
0,99,24576,20480,3779,2023/12/13 16:00:01.728
0,99,24576,20480,3779,2023/12/13 16:00:06.771
0,98,24576,20480,3779,2023/12/13 16:00:11.820
0,97,24576,20480,3779,2023/12/13 16:00:16.868
0,99,24576,20480,3779,2023/12/13 16:00:21.909
0,99,24576,20480,3779,2023/12/13 16:00:26.954
0,98,24576,20480,3779,2023/12/13 16:00:32.001
0,26,24576,20480,3779,2023/12/13 16:00:37.047
0,99,24576,20480,3779,2023/12/13 16:00:42.094
0,99,24576,20480,3779,2023/12/13 16:00:47.143
0,48,24576,20480,3779,2023/12/13 16:00:52.189
0,98,24576,20480,3779,2023/12/13 16:00:57.240
0,4,24576,20480,3779,2023/12/13 16:01:02.287
0,99,24576,20480,3779,2023/12/13 16:01:07.331
0,98,24576,20480,3779,2023/12/13 16:01:12.374
0,98,24576,20480,3779,2023/12/13 16:01:17.418
0,97,24576,20480,3779,2023/12/13 16:01:22.464
0,99,24576,20480,3779,2023/12/13 16:01:27.511
0,98,24576,20480,3779,2023/12/13 16:01:32.557
0,99,24576,20480,3779,2023/12/13 16:01:37.602
0,98,24576,20480,3779,2023/12/13 16:01:42.653
0,99,24576,20480,3779,2023/12/13 16:01:47.697
0,66,24576,20480,3779,2023/12/13 16:01:52.743
0,99,24576,20480,3779,2023/12/13 16:01:57.796
0,99,24576,20480,3779,2023/12/13 16:02:02.843
0,99,24576,20480,3779,2023/12/13 16:02:07.890
0,99,24576,20480,3779,2023/12/13 16:02:12.938
0,99,24576,20480,3779,2023/12/13 16:02:17.987
0,98,24576,20480,3779,2023/12/13 16:02:23.031
0,3,24576,20480,3779,2023/12/13 16:02:28.077
0,98,24576,20480,3779,2023/12/13 16:02:33.122
0,99,24576,20480,3779,2023/12/13 16:02:38.165
0,98,24576,20480,3779,2023/12/13 16:02:43.210
0,98,24576,20480,3779,2023/12/13 16:02:48.256
0,99,24576,20480,3779,2023/12/13 16:02:53.298
0,99,24576,20480,3779,2023/12/13 16:02:58.348
0,99,24576,20480,3779,2023/12/13 16:03:03.395
0,98,24576,20480,3779,2023/12/13 16:03:08.442
0,99,24576,20480,3779,2023/12/13 16:03:13.492
0,99,24576,20480,3779,2023/12/13 16:03:18.537
0,98,24576,20480,3779,2023/12/13 16:03:23.583
0,98,24576,20480,3779,2023/12/13 16:03:28.629
0,99,24576,20480,3779,2023/12/13 16:03:33.677
0,61,24576,20480,3779,2023/12/13 16:03:38.723
0,99,24576,20480,3779,2023/12/13 16:03:43.769
0,98,24576,20480,3779,2023/12/13 16:03:48.813
0,99,24576,20480,3779,2023/12/13 16:03:53.861
0,99,24576,20480,3779,2023/12/13 16:03:58.906
0,99,24576,20480,3779,2023/12/13 16:04:03.953
0,99,24576,20480,3779,2023/12/13 16:04:08.999
0,99,24576,20480,3779,2023/12/13 16:04:14.041
0,80,24576,20480,3779,2023/12/13 16:04:19.088
0,99,24576,20480,3779,2023/12/13 16:04:24.138
0,99,24576,20480,3779,2023/12/13 16:04:29.186
0,99,24576,20480,3779,2023/12/13 16:04:34.230
0,99,24576,20480,3779,2023/12/13 16:04:39.277
0,99,24576,20480,3779,2023/12/13 16:04:44.320
0,27,24576,20480,3779,2023/12/13 16:04:49.367
0,98,24576,20480,3779,2023/12/13 16:04:54.412
0,99,24576,20480,3779,2023/12/13 16:04:59.459
0,98,24576,20480,3779,2023/12/13 16:05:04.504
0,0,24576,20480,3779,2023/12/13 16:05:09.552
0,99,24576,20480,3779,2023/12/13 16:05:14.599
0,98,24576,20480,3779,2023/12/13 16:05:19.644
0,89,24576,20480,3779,2023/12/13 16:05:24.691
0,39,24576,20480,3779,2023/12/13 16:05:29.738
0,99,24576,20480,3779,2023/12/13 16:05:34.784
0,0,24576,20480,3779,2023/12/13 16:05:39.836
0,0,24576,20480,3779,2023/12/13 16:05:44.882
0,94,24576,20480,3779,2023/12/13 16:05:49.927
0,94,24576,20480,3779,2023/12/13 16:05:54.972
0,0,24576,20480,3779,2023/12/13 16:06:00.018
0,93,24576,20480,3779,2023/12/13 16:06:05.064
0,0,24576,20480,3779,2023/12/13 16:06:10.110
0,90,24576,20480,3779,2023/12/13 16:06:15.158
0,75,24576,20480,3779,2023/12/13 16:06:20.204
0,0,24576,20480,3779,2023/12/13 16:06:25.250
0,49,24576,20480,3779,2023/12/13 16:06:30.299
0,0,24576,20480,3779,2023/12/13 16:06:35.342
0,96,24576,20480,3779,2023/12/13 16:06:40.387
0,0,24576,20480,3779,2023/12/13 16:06:45.433
0,0,24576,20480,3779,2023/12/13 16:06:50.480
0,7,24576,20480,3779,2023/12/13 16:06:55.531
0,89,24576,20480,3779,2023/12/13 16:07:00.580
0,97,24576,20480,3779,2023/12/13 16:07:05.629
0,49,24576,20480,3779,2023/12/13 16:07:10.677
0,98,24576,20480,3779,2023/12/13 16:07:15.725
0,7,24576,20480,3779,2023/12/13 16:07:20.776
0,97,24576,20480,3779,2023/12/13 16:07:25.826
0,32,24576,20480,3779,2023/12/13 16:07:30.875
0,84,24576,20480,3779,2023/12/13 16:07:35.924
0,51,24576,20480,3779,2023/12/13 16:07:40.963
0,98,24576,20480,3779,2023/12/13 16:07:46.013
0,31,24576,20480,3779,2023/12/13 16:07:51.059
0,98,24576,20480,3779,2023/12/13 16:07:56.107
0,90,24576,20480,3779,2023/12/13 16:08:01.154
0,0,24576,20480,3779,2023/12/13 16:08:06.203
0,2,24576,20480,3779,2023/12/13 16:08:11.249
0,0,24576,20480,3779,2023/12/13 16:08:16.292
0,99,24576,20480,3779,2023/12/13 16:08:21.338
0,98,24576,20480,3779,2023/12/13 16:08:26.377
0,99,24576,20480,3779,2023/12/13 16:08:31.422
0,9,24576,20480,3779,2023/12/13 16:08:36.468
0,99,24576,20480,3779,2023/12/13 16:08:41.516
0,99,24576,20480,3779,2023/12/13 16:08:46.562
0,97,24576,20480,3779,2023/12/13 16:08:51.609
0,77,24576,20480,3779,2023/12/13 16:08:56.656
0,99,24576,20480,3779,2023/12/13 16:09:01.704
0,99,24576,20480,3779,2023/12/13 16:09:06.750
0,98,24576,20480,3779,2023/12/13 16:09:11.795
0,98,24576,20480,3779,2023/12/13 16:09:16.842
0,98,24576,20480,3779,2023/12/13 16:09:21.890
0,99,24576,20480,3779,2023/12/13 16:09:26.936
0,0,24576,20480,3779,2023/12/13 16:09:31.983
0,29,24576,20480,3779,2023/12/13 16:09:37.033
0,0,24576,20480,3779,2023/12/13 16:09:42.077
0,0,24576,20480,3779,2023/12/13 16:09:47.124
0,99,24576,20480,3779,2023/12/13 16:09:52.170
0,98,24576,20480,3779,2023/12/13 16:09:57.212
0,99,24576,20480,3779,2023/12/13 16:10:02.258
0,99,24576,20480,3779,2023/12/13 16:10:07.304
0,99,24576,20480,3779,2023/12/13 16:10:12.353
0,0,24576,20480,3779,2023/12/13 16:10:17.401
0,99,24576,20480,3779,2023/12/13 16:10:22.454
0,99,24576,20480,3779,2023/12/13 16:10:27.508
0,98,24576,20480,3779,2023/12/13 16:10:32.552
0,74,24576,20480,3779,2023/12/13 16:10:37.596
0,99,24576,20480,3779,2023/12/13 16:10:42.643
0,99,24576,20480,3779,2023/12/13 16:10:47.691
0,99,24576,20480,3779,2023/12/13 16:10:52.738
0,92,24576,20480,3779,2023/12/13 16:10:57.783
0,36,24576,20480,3779,2023/12/13 16:11:02.831
0,69,24576,20480,3779,2023/12/13 16:11:07.879
0,99,24576,20480,3779,2023/12/13 16:11:12.926
0,99,24576,20480,3779,2023/12/13 16:11:17.971
0,86,24576,20480,3779,2023/12/13 16:11:23.020
0,99,24576,20480,3779,2023/12/13 16:11:28.064
0,1,24576,20480,3779,2023/12/13 16:11:33.109
0,99,24576,20480,3779,2023/12/13 16:11:38.155
0,98,24576,20480,3779,2023/12/13 16:11:43.201
0,23,24576,20480,3779,2023/12/13 16:11:48.245
0,70,24576,20480,3779,2023/12/13 16:11:53.290
0,98,24576,20480,3779,2023/12/13 16:11:58.336
0,99,24576,20480,3779,2023/12/13 16:12:03.383
0,99,24576,20480,3779,2023/12/13 16:12:08.430
0,99,24576,20480,3779,2023/12/13 16:12:13.472
0,98,24576,20480,3779,2023/12/13 16:12:18.519
0,99,24576,20480,3779,2023/12/13 16:12:23.566
0,44,24576,20480,3779,2023/12/13 16:12:28.611
0,99,24576,20480,3779,2023/12/13 16:12:33.658
0,99,24576,20480,3779,2023/12/13 16:12:38.707
0,99,24576,20480,3779,2023/12/13 16:12:43.753
0,99,24576,20480,3779,2023/12/13 16:12:48.798
0,98,24576,20480,3779,2023/12/13 16:12:53.845
0,99,24576,20480,3779,2023/12/13 16:12:58.892
0,0,24576,20480,3779,2023/12/13 16:13:03.943
0,99,24576,20480,3779,2023/12/13 16:13:08.989
0,60,24576,20480,3779,2023/12/13 16:13:14.034
0,16,24576,20480,3779,2023/12/13 16:13:19.079
0,99,24576,20480,3779,2023/12/13 16:13:24.126
0,99,24576,20480,3779,2023/12/13 16:13:29.173
0,99,24576,20480,3779,2023/12/13 16:13:34.223
0,98,24576,20480,3779,2023/12/13 16:13:39.270
0,7,24576,20480,3779,2023/12/13 16:13:44.313
0,0,24576,20480,3779,2023/12/13 16:13:49.360
0,99,24576,20480,3779,2023/12/13 16:13:54.406
0,11,24576,20480,3779,2023/12/13 16:13:59.452
0,0,24576,20480,3779,2023/12/13 16:14:04.498
0,45,24576,20480,3779,2023/12/13 16:14:09.546
0,99,24576,20480,3779,2023/12/13 16:14:14.591
0,99,24576,20480,3779,2023/12/13 16:14:19.635
0,80,24576,20480,3779,2023/12/13 16:14:24.681
0,99,24576,20480,3779,2023/12/13 16:14:29.727
0,98,24576,20480,3779,2023/12/13 16:14:34.776
0,98,24576,20480,3779,2023/12/13 16:14:39.820
0,99,24576,20480,3779,2023/12/13 16:14:44.866
0,0,24576,20480,3779,2023/12/13 16:14:49.915
0,99,24576,20480,3779,2023/12/13 16:14:54.961
0,99,24576,20480,3779,2023/12/13 16:15:00.006
0,93,24576,20480,3779,2023/12/13 16:15:05.050
0,0,24576,20480,3779,2023/12/13 16:15:10.102
0,99,24576,20480,3779,2023/12/13 16:15:15.146
0,99,24576,20480,3779,2023/12/13 16:15:20.193
0,99,24576,20480,3779,2023/12/13 16:15:25.240
0,97,24576,20480,3779,2023/12/13 16:15:30.292
0,5,24576,20480,3779,2023/12/13 16:15:35.340
0,0,24576,20480,3779,2023/12/13 16:15:40.385
0,96,24576,20480,3779,2023/12/13 16:15:45.432
0,44,24576,20480,3779,2023/12/13 16:15:50.480
0,0,24576,20480,3779,2023/12/13 16:15:55.523
0,52,24576,20480,3779,2023/12/13 16:16:00.568
0,99,24576,20480,3779,2023/12/13 16:16:05.612
0,0,24576,20480,3779,2023/12/13 16:16:10.659
0,0,24576,20480,3779,2023/12/13 16:16:15.706
0,0,24576,20480,3779,2023/12/13 16:16:20.751
0,0,24576,20480,3779,2023/12/13 16:16:25.799
0,0,24576,20480,3779,2023/12/13 16:16:30.845
0,0,24576,20480,3779,2023/12/13 16:16:35.890
0,0,24576,20480,3779,2023/12/13 16:16:40.940
0,51,24576,20480,3779,2023/12/13 16:16:45.984
0,53,24576,20480,3779,2023/12/13 16:16:51.032
0,0,24576,20480,3779,2023/12/13 16:16:56.077
0,81,24576,20480,3779,2023/12/13 16:17:01.123
0,40,24576,20480,3779,2023/12/13 16:17:06.172
0,0,24576,20480,3779,2023/12/13 16:17:11.220
0,0,24576,20480,3779,2023/12/13 16:17:16.265
0,96,24576,20480,3779,2023/12/13 16:17:21.316
0,0,24576,20480,3779,2023/12/13 16:17:26.360
